block_number,timestamp,pool_units,balance_rune,balance_asset
666875,1601846625,8783801780669,8672226953103,33833556231893
667500,1601850198,8783801780669,8672598085577,33833556231893
668125,1601853772,8783801780669,8490705211214,34561756231893
668750,1601857341,8783801780669,8491088326507,34561756231893
669375,1601860934,8783801780669,8491410583440,34561756231893
670000,1601864522,8783801780669,8491781424841,34561756231893
670625,1601868091,8783801780669,8492154828787,34561756231893
671250,1601871653,8783801780669,8492525192318,34561756231893
671875,1601875221,8783801780669,8492889851772,34561756231893
672500,1601878784,8783801780669,8493262186571,34561756231893
673125,1601882346,8783801780669,8493632846333,34561756231893
673750,1601885908,8783801780669,8494009127075,34561756231893
674375,1601889469,8783801780669,8494420390758,34561756231893
675000,1601893039,8783801780669,8494954879871,34561756231893
675625,1601896604,8783801780669,8495489605392,34561756231893
676250,1601900177,8783801780669,8495978728547,34561756231893
676875,1601903739,8783801780669,8496469482580,34561756231893
677500,1601907304,8783801780669,8496924314427,34561756231893
678125,1601910870,8783801780669,8497294832795,34561756231893
678750,1601914436,8783801780669,8497657518560,34561756231893
679375,1601918011,8783801780669,8498912450906,34558473264230
680000,1601921575,8783801780669,8499262348322,34558473264230
680625,1601925153,8783801780669,8499603919992,34558473264230
681250,1601928725,8783801780669,8499953347222,34558473264230
681875,1601932296,8783801780669,8500289319060,34558473264230
682500,1601935883,8783801780669,8500613056760,34558473264230
683125,1601939440,8783801780669,8500922214391,34558473264230
683750,1601943002,8783801780669,8501223329216,34558473264230
684375,1601946561,8783801780669,8501522227291,34558473264230
685000,1601950120,8783801780669,8501817837313,34558473264230
685625,1601953680,8783801780669,8502107718928,34558473264230
686250,1601957244,8783801780669,8502387710424,34558473264230
686875,1601960806,8783801780669,8502667505555,34558473264230
687500,1601964373,8783801780669,8875522335357,33116197069950
688125,1601967936,8783801780669,8875805442857,33116197069950
688750,1601971498,8783801780669,8876087973110,33116197069950
689375,1601975068,8783801780669,8876358559694,33116197069950
690000,1601978625,8783801780669,8876654030358,33116197069950
690625,1601982186,8783801780669,9076031100590,32391367297599
691250,1601985752,8783801780669,9076307880297,32391367297599
691875,1601989327,8783801780669,9076577345864,32391367297599
692500,1601992896,8783801780669,9175983690353,32042584312241
693125,1601996451,8783801780669,9176314250865,32042584312241
693750,1602000018,8783801780669,9176628764827,32042584312241
694375,1602003587,8783801780669,9472945387413,31045259847798
695000,1602007165,8733402334012,9364972733918,31045259847798
695625,1602010728,8733402334012,9365320209089,31045259847798
696250,1602014306,8989837437897,9640693206245,31956828577213
696875,1602017908,8989837437897,9641074211617,31956828577213
697500,1602021509,8989837437897,9431668894467,32669328577213
698125,1602025108,8989837437897,9432061481547,32669328577213
698750,1602028691,8989837437897,9256646619361,33292628577213
699375,1602032279,8989837437897,9257021477132,33292628577213
700000,1602035857,8989837437897,9257421164827,33292628577213
700625,1602039442,8989837437897,9257802128662,33292628577213
701250,1602043026,8989837437897,9258237907982,33292628577213
701875,1602046609,8989837437897,9258665978472,33292628577213
702500,1602050180,8989837437897,9259092991477,33292628577213
703125,1602053759,9004536505828,9289872709674,33292628577213
703750,1602057342,9004536505828,9290269262996,33292628577213
704375,1602060916,9004536505828,9290705130177,33292628577213
705000,1602064489,9004536505828,9173131728944,33722128577213
705625,1602068079,9004536505828,9173535284212,33722128577213
706250,1602071664,9004536505828,8936732664170,34620228577213
706875,1602075249,9004536505828,8811500276254,35115828577213
707500,1602078836,9004536505828,8811921146961,35115828577213
708125,1602082418,9004536505828,8651443887289,35772228577213
708750,1602085993,9004536505828,8651878188144,35772228577213
709375,1602089574,9004536505828,8652307107769,35772228577213
710000,1602093161,9004536505828,8652733223736,35772228577213
710625,1602096759,9004536505828,8849746626543,34982751394076
711250,1602100357,9205395093055,8886680107651,36413228577213
