block_number,timestamp,pool_units,balance_rune,balance_asset
460625,1600667742,146280340537,407946799795,60248102
461250,1600671304,146280340537,408021860326,60248102
461875,1600674867,146280340537,408097173394,60248102
462500,1600678438,146280340537,408168659773,60248102
463125,1600682003,146280340537,408243576007,60248102
463750,1600685572,146280340537,408315370712,60248102
464375,1600689139,146280340537,408386543702,60248102
465000,1600692709,146280340537,408456564615,60248102
465625,1600696279,146280340537,408526003010,60248102
466250,1600699854,146280340537,408566273682,60248102
466875,1600703427,146280340537,435458822417,56585627
467500,1600706987,146280340537,435497752225,56585627
468125,1600710570,146280340537,435531334940,56585627
468750,1600714190,146280340537,435566152403,56585627
469375,1600717783,146280340537,435599427171,56585627
470000,1600721408,146280340537,435640009708,56585627
470625,1600724971,146280340537,435674344880,56585627
471250,1600728528,146280340537,435714998127,56585627
471875,1600732058,146280340537,435785731334,56585627
472500,1600735595,146280340537,435856919325,56585627
473125,1600739135,146280340537,435925167329,56585627
473750,1600742680,146280340537,435994431921,56585627
474375,1600746197,146280340537,436067499804,56585627
475000,1600749717,151973146137,436140279519,61361662
475625,1600753241,151973146137,436208531028,61361662
476250,1600756762,151973146137,436280429026,61361662
476875,1600760279,151973146137,436354659331,61361662
477500,1600763801,151973146137,436425232574,61361662
478125,1600767336,151973146137,436456041870,61361662
478750,1600770862,151973146137,436483337981,61361662
479375,1600774386,151973146137,436509054530,61361662
480000,1600777913,186698902612,536535406591,75361662
480625,1600781440,186698902612,536565179864,75361662
481250,1600784963,186698902612,536595497640,75361662
481875,1600788485,186698902612,536625749217,75361662
482500,1600792005,186698902612,536656732799,75361662
483125,1600795524,186698902612,536687621851,75361662
483750,1600799048,186698902612,536717917285,75361662
484375,1600802571,204928499774,648432457660,75361662
485000,1600806095,204928499774,648468501003,75361662
485625,1600809611,204928499774,602792365706,81142583
486250,1600813126,204928499774,594565747533,82282583
486875,1600816652,205790153220,597097964883,82628553
487500,1600820197,205790153220,597130107486,82628553
488125,1600823736,205790153220,597163535865,82628553
488750,1600827281,205790153220,597195923838,82628553
489375,1600830811,205790153220,597229796639,82628553
490000,1600834341,205790153220,597263219046,82628553
490625,1600837871,205790153220,597297294103,82628553
491250,1600841401,205790153220,597331052973,82628553
491875,1600844928,205790153220,597365206078,82628553
492500,1600848456,205790153220,597399359149,82628553
493125,1600851993,205790153220,597431875656,82628553
493750,1600855532,205790153220,597463672155,82628553
494375,1600859065,205790153220,597496694628,82628553
495000,1600862602,205790153220,597528769259,82628553
495625,1600866138,205790153220,597560269636,82628553
496250,1600869673,205790153220,597593063387,82628553
496875,1600873207,205790153220,597625801414,82628553
497500,1600876741,205790153220,597658726907,82628553
498125,1600880278,213995858772,647486924116,82628553
498750,1600883820,213995858772,647520509413,82628553
499375,1600887369,213995858772,647552224936,82628553
500000,1600890909,272031349132,1132466735054,82628553
500625,1600894448,272031349132,960022947156,97628553
501250,1600897985,272031349132,836347099422,112206047
501875,1600901523,272031349132,836391671665,112206047
502500,1600905059,272031349132,836437012590,112206047
503125,1600908601,272031349132,836479710960,112206047
503750,1600912154,272031349132,836521546585,112206047
504375,1600915714,272031349132,836560715621,112206047
505000,1600919281,272031349132,836604284127,112206047
505625,1600922825,272031349132,836647074104,112206047
506250,1600926395,326376116707,1026332305460,132283010
506875,1600929940,331892290366,1061503435005,132283010
507500,1600933480,331892290366,1061535045541,132283010
508125,1600937020,331892290366,1061566663685,132283010
508750,1600940555,331892290366,1061598828914,132283010
509375,1600944096,331892290366,1061629855511,132283010
510000,1600947638,1336164573998,4274135232090,532558932
510625,1600951180,1336164573998,4274258137060,532558932
511250,1600954723,1336164573998,4274382025992,532558932
511875,1600958265,1336164573998,4274508041984,532558932
512500,1600961803,1336164573998,4274635223128,532558932
513125,1600965347,1336164573998,4274758257874,532558932
513750,1600968899,1336164573998,4266753501691,533578218
514375,1600972447,2186803252525,6756022581995,902728201
515000,1600975994,2186803252525,6756215049378,902728201
515625,1600979538,2186803252525,6756416007794,902728201
516250,1600983076,2186803252525,6756622333803,902728201
516875,1600986616,2186803252525,6756828586123,902728201
517500,1600990153,2186803252525,6757034811310,902728201
518125,1600993691,2186803252525,6757241395465,902728201
518750,1600997233,2186803252525,6757440200343,902728201
519375,1601000763,2186803252525,6757640619650,902728201
520000,1601004277,2186803252525,6757848784381,902728201
520625,1601007806,2186803252525,6758043664762,902728201
521250,1601011318,2186803252525,6758249743256,902728201
521875,1601014879,2186803252525,6857788182133,889678222
522500,1601018436,2211716902967,6942285472424,899149080
523125,1601021970,2244734474334,6951734449341,925001135
523750,1601025504,2244734474334,6951944441567,925001135
524375,1601029046,2244734474334,6952154577587,925001135
525000,1601032595,2244734474334,6952356490757,925001135
525625,1601036132,2244734474334,6952558626586,925001135
526250,1601039667,2244734474334,6952764166736,925001135
526875,1601043210,2244734474334,6952963940310,925001135
527500,1601046740,2244734474334,6953170594047,925001135
528125,1601050266,2029079263183,6285253524668,836148108
528750,1601053788,2029079263183,6285437496413,836148108
529375,1601057313,2029079263183,6285624733059,836148108
530000,1601060837,2029079263183,6285810144771,836148108
530625,1601064359,2029079263183,6285994689403,836148108
531250,1601067883,1922035858375,5954451609445,792050693
531875,1601071410,1922035858375,5954629253793,792050693
532500,1601074941,1922035858375,5954808273538,792050693
533125,1601078480,1922035858375,5857613190362,805244723
533750,1601082022,1922035858375,5857775700970,805244723
534375,1601085574,1922035858375,5586280958560,844490723
535000,1601089116,1922035858375,5586454055949,844490723
535625,1601092674,1922035858375,5586616655299,844490723
536250,1601096234,1922035858375,5586783016589,844490723
536875,1601099793,1922035858375,5586963353443,844490723
537500,1601103344,1922035858375,5587137977595,844490723
538125,1601106889,1922035858375,5587315972151,844490723
538750,1601110432,1922035858375,5587494974587,844490723
539375,1601113990,1922035858375,5554516960335,849547181
540000,1601117531,1922035858375,5554693282328,849547181
540625,1601121076,1922035858375,5554865017241,849547181
541250,1601124621,1922035858375,5555035661797,849547181
541875,1601128163,1922035858375,5555206423047,849547181
542500,1601131705,1922035858375,5555380850061,849547181
543125,1601135260,1922035858375,5555547271492,849547181
543750,1601138814,1922035858375,5525390447807,854222172
544375,1601142361,1922035858375,5525569054727,854222172
545000,1601145907,1922035858375,5525744002439,854222172
545625,1601149458,1922035858375,5525913811124,854222172
546250,1601152999,1922035858375,5526089738790,854222172
546875,1601156542,1922035858375,5526265628608,854222172
547500,1601160084,1654346299207,4756558794859,735281160
548125,1601163640,1812252310514,5210723121758,805463194
548750,1601167183,1812252310514,5210896837606,805463194
549375,1601170729,1812252310514,5167973605687,812198476
550000,1601174270,1812252310514,5168144420385,812198476
550625,1601177821,1812252310514,5168316998547,812198476
551250,1601181395,1812252310514,5168488218907,812198476
551875,1601184987,1812252310514,4907531124440,855628054
552500,1601188592,1812252310514,4907711420943,855628054
553125,1601192159,1812252310514,4907921078979,855628054
553750,1601195727,1812252310514,4908126269678,855628054
554375,1601199291,1812252310514,4908469321426,855628054
555000,1601202855,1812252310514,4908878266626,855628054
555625,1601206443,1812252310514,4776751781484,879491338
556250,1601210013,1812252310514,4777151064903,879491338
556875,1601213589,1812252310514,4777528281321,879491338
557500,1601217160,1812252310514,4777885424466,879491338
558125,1601220742,1812252310514,4778207176430,879491338
558750,1601224307,1812252310514,4778507333896,879491338
559375,1601227886,1812252310514,4778802006993,879491338
560000,1601231461,1812252310514,4779100038879,879491338
560625,1601235034,1812252310514,4779407111827,879491338
561250,1601238604,1812252310514,4779711104923,879491338
561875,1601242171,1812252310514,4780015697675,879491338
562500,1601245734,1812252310514,4780326161508,879491338
563125,1601249300,1812252310514,4780641511250,879491338
563750,1601252869,1812252310514,4780951235397,879491338
564375,1601256473,1812252310514,4674797163151,899591338
565000,1601260054,1278191121926,3296837856160,634591609
565625,1601263627,1264483514558,3261613290504,627805355
566250,1601267229,1264483514558,3261832437524,627805355
566875,1601270850,1264483514558,3262057078483,627805355
567500,1601274455,1264483514558,3262259647736,627805355
568125,1601278058,1219288694447,3145757434661,605385753
568750,1601281669,1083704234113,2398353019051,627805355
569375,1601285260,1083704234113,2398496264155,627805355
570000,1601288855,1083704234113,2398630873283,627805355
570625,1601292470,1083704234113,2636944349708,571354765
571250,1601296079,1083704234113,2707325938851,556726465
571875,1601299680,1083704234113,2771392050395,543943829
572500,1601303273,1083704234113,2771542127895,543943829
573125,1601306866,1083704234113,2771693359308,543943829
573750,1601310462,1083704234113,2771843532104,543943829
574375,1601314055,1083704234113,2771995228151,543943829
575000,1601317659,1083704234113,2772139500404,543943829
